genoId,locId,replicate,blockNumber,rowNumber,colNumber,PlantHeight,GrainMoisture,GrainYield,Anthesisdate,DeNDVI0720,DeNDVI0807,DeNDVI0820,DeNDVI0910,DeNDRE0720,DeNDRE0807,DeNDRE0820,DeNDRE0910,DeSAVI0720,DeSAVI0807,DeSAVI0820,DeSAVI0910,DeEVI0720,DeEVI0807,DeEVI0820,DeEVI0910,DeRatio0720,DeRatio0807,DeRatio0820,DeRatio0910,ThrNDVI0720,ThrNDVI0807,ThrNDVI0820,ThrNDVI0910,ThrNDRE0720,ThrNDRE0807,ThrNDRE0820,ThrNDRE0910,ThrSAVI0720,ThrSAVI0807,ThrSAVI0820,ThrSAVI0910,ThrEVI0720,ThrEVI0807,ThrEVI0820,ThrEVI0910,ThrRatio0720,ThrRatio0807,ThrRatio0820,ThrRatio0910,PlantingDate,DTF,Est_Yield,Est_Moisture
201,NYH2,2,3,7,66,195,15.3,92.67270325,7/18/15,0.87273759,0.869607427,0.87409964,0.503586819,0.773173238,0.801966162,0.797550107,0.615957442,0.398386343,0.534128275,0.595760604,0.202040241,0.393258642,0.556276284,0.642726853,0.1782059,14.71555963,14.33829688,14.88557809,3.028901883,0.863470117,0.867328464,0.893005801,0.503920484,0.791600347,0.791742642,0.80684421,0.61992971,0.34554025,0.465795452,0.517365401,0.20215047,0.329385672,0.47238967,0.533383422,0.176165741,13.64880767,14.07482353,17.69260215,3.031611735,5/7/15,72,120.37,15.387
202,NYH2,1,10,5,78,207,16.5,144.0672961,7/18/15,0.859184919,0.857847749,0.857238075,0.499417339,0.761997997,0.794514749,0.781805575,0.600168329,0.417264047,0.55891869,0.60576904,0.086993577,0.41820335,0.590104645,0.659660761,0.07474133,13.20302416,13.06942196,13.00933759,2.995344134,0.847613755,0.853811147,0.848193128,0.276020233,0.762038885,0.788288975,0.771615189,0.655791962,0.377479536,0.509990986,0.536679522,0.027863512,0.369949351,0.527527374,0.560240947,0.022723387,12.12454416,12.68093367,12.17463413,1.762508141,5/7/15,72,147.79,15.763
202,NYH2,2,2,6,65,214,15.2,148.0945315,7/18/15,0.900793644,0.867343523,0.883899961,0.40791825,0.803013407,0.79815195,0.799971238,0.590707853,0.440166859,0.575441173,0.641083693,0.20204841,0.442110124,0.611900945,0.708628949,0.174716085,19.1599987,14.07653483,16.22652312,2.377911921,0.91185183,0.867677393,0.904048857,0.407935647,0.827715058,0.796835185,0.807919832,0.591596636,0.411410605,0.540718538,0.606095268,0.202055355,0.403475216,0.566527928,0.656059878,0.174376825,21.68907012,14.1145753,19.84394141,2.378011176,5/7/15,72,144.37,15.937
203,NYH2,1,10,5,88,207,16,172.3252746,7/18/15,0.897526959,0.85763369,0.879311982,0.514075482,0.791088119,0.792288312,0.800777256,0.609893878,0.482133338,0.584865487,0.630529938,0.064677246,0.494589193,0.62410406,0.691420342,0.055237923,18.51732845,13.04826743,15.57165342,3.115865586,0.900134494,0.853685341,0.903688842,0.012582498,0.805123003,0.788230694,0.813122637,0.644129211,0.473911436,0.552734367,0.595237065,0.000303888,0.478738234,0.58164974,0.636792682,0.000250563,19.02693494,12.66917033,19.76602594,1.02548567,5/7/15,72,146.06,16.013
203,NYH2,2,1,6,89,214,16.2,116.3732148,7/18/15,0.888544722,0.850211676,0.870113938,0.488677398,0.780558968,0.771878319,0.789679377,0.589481912,0.467538344,0.576924177,0.615799111,0.062986485,0.477031398,0.613905303,0.669962468,0.053712936,16.94441721,12.3521756,14.39811104,2.911424986,0.88886466,0.840248632,0.880861027,0.098566087,0.794702526,0.760231911,0.791252982,0.544477819,0.454205816,0.536854644,0.561081447,0.002731161,0.456125363,0.560709794,0.58805212,0.002251805,16.99607578,11.51945461,15.78711808,1.218687329,5/7/15,72,142.64,16.187
204,NYH2,1,9,5,56,NA,NA,NA,NA,0.529054789,0.870984864,0.754161877,0.72580783,0.510343644,0.78967099,0.696158325,0.68223302,0.218529656,0.528746781,0.482997599,0.447019974,0.207832657,0.547496409,0.500709073,0.454131207,3.246778507,14.50205706,7.135434699,6.294154319,0.030578272,0.86700971,0.578556308,0.725765687,0.004883814,0.762184747,0.472541059,0.682258503,0.007147908,0.450887522,0.254057472,0.447000452,0.006348495,0.452573302,0.241449621,0.454080354,1.063085593,14.0386919,3.745592446,6.293033384,5/7/15,NA,NA,NA
205,NYH2,1,8,4,47,235,21,119.6808501,7/30/15,0.932388385,0.873523995,0.881836926,0.738774755,0.816623053,0.804003593,0.804360112,0.71651444,0.495800651,0.579638595,0.671259958,0.421066438,0.509050341,0.613142609,0.745023517,0.412977384,28.58071637,14.81327618,15.92576142,6.656227855,0.962520485,0.880238501,0.906704184,0.738792392,0.844233492,0.808483839,0.818666483,0.717002299,0.494488608,0.559353965,0.670579027,0.421073842,0.499323018,0.586188499,0.73564473,0.410996134,52.36248416,15.69985778,20.43718862,6.656744818,5/7/15,84,119.36,20.013
205,NYH2,2,4,7,87,219,19.2,115.6073247,7/28/15,0.868548431,0.851648832,0.856990724,0.754015414,0.728584495,0.746739978,0.752292833,0.613418093,0.43998352,0.613259876,0.655062024,0.154970991,0.442877613,0.661365282,0.724145372,0.138631607,14.21472902,12.4815251,12.98510681,7.130590758,0.861405723,0.844451895,0.857012309,0.994750725,0.718909352,0.734757759,0.743163634,0.628087708,0.418170673,0.588326024,0.630824619,0.156196674,0.41208298,0.627808382,0.683887349,0.13725943,13.43061029,11.85775872,12.98721796,380.0049628,5/7/15,82,115.93,20.187
206,NYH2,1,9,5,51,204,18.4,166.5432251,7/30/15,0.888778687,0.866130002,0.86989238,0.747892898,0.793192891,0.796846936,0.801257401,0.704231021,0.427880879,0.574892749,0.635270443,0.473586285,0.427206105,0.61185644,0.697156926,0.483189324,16.98216495,13.93986728,14.37188981,6.933136288,0.877214376,0.866181509,0.877146618,0.747878098,0.815555857,0.792700381,0.808360888,0.704231021,0.380749914,0.542430145,0.593476221,0.473579231,0.365102079,0.570275261,0.632652131,0.483060574,15.28855185,13.94561764,15.27956806,6.932670591,5/7/15,84,135.2,17.963
206,NYH2,2,4,7,85,197,17.7,100.436809,NA,0.770978683,0.829112127,0.828498941,0.73995258,0.670551791,0.75079221,0.744348695,0.623415542,0.360049907,0.556283838,0.588758769,0.152219518,0.353114249,0.586513186,0.63423763,0.136492466,7.732811543,10.70358063,10.66173555,6.690904989,0.722212189,0.807630536,0.79233804,0.943281683,0.613577267,0.72447194,0.703487686,0.623815563,0.294024191,0.501590386,0.500861768,0.148477854,0.280468057,0.51713488,0.51602136,0.130201501,6.199739957,9.396660454,8.631036885,34.2619771,5/7/15,NA,131.78,18.137
207,NYH2,2,4,7,71,215,19.2,149.609479,8/5/15,0.852992174,0.861865385,0.860864541,0.741032012,0.762098398,0.777101083,0.785729189,0.672464093,0.379632074,0.5940741,0.622593715,0.234607406,0.372432337,0.635685487,0.675342205,0.215043932,12.60471785,13.47863011,13.37448096,6.722962279,0.827686266,0.855547974,0.860289653,0.755705076,0.735554462,0.766324815,0.774870558,0.678988284,0.314113667,0.561791901,0.556183414,0.237660265,0.296554206,0.592673892,0.575762486,0.21172935,10.60673592,12.84542715,13.315332,7.186825841,5/7/15,90,139.48,19.237
207,NYH2,1,4,2,50,229,19.1,132.7725211,7/30/15,0.909773103,0.85753568,0.868121342,0.640591807,0.80490835,0.759969223,0.776076863,0.610919439,0.431468729,0.579443895,0.649836161,0.396290725,0.427515257,0.614436224,0.714480819,0.383500065,21.1663392,13.03860278,14.16545611,4.564703418,0.927497498,0.851893352,0.880269169,0.640591807,0.835792444,0.745471572,0.775265887,0.610919439,0.389939319,0.538402517,0.611779641,0.396290725,0.369607065,0.560055396,0.654468135,0.383412401,26.58525497,12.50378276,15.7041353,4.564703418,5/7/15,84,142.9,19.063
208,NYH2,2,6,8,62,225,18,133.7151551,7/29/15,0.929031882,0.867128692,0.874228021,0.649225585,0.828746128,0.790819717,0.796389243,0.645330118,0.434286047,0.571783144,0.639802476,0.36994923,0.430453675,0.601511378,0.698001512,0.35327972,27.18166868,14.05215855,14.90179318,4.701670123,0.981078543,0.868159592,0.898217034,0.649237826,0.876221708,0.787405889,0.808418056,0.645364636,0.412050518,0.537788742,0.613286393,0.369954503,0.397095097,0.557163026,0.651925336,0.353210865,104.7001056,14.16985597,18.64965346,4.701869093,5/7/15,83,149.52,19.187
208,NYH2,1,1,1,48,232,20.2,168.7462112,7/31/15,0.930333765,0.884931632,0.886029409,0.75237499,0.82613592,0.825163663,0.822346393,0.713227316,0.477146067,0.599062052,0.6641468,0.467236586,0.482826964,0.639022828,0.73108206,0.469665592,27.70831187,16.38097127,16.5483867,7.076728604,0.965203625,0.897148229,0.913807407,0.752388416,0.864964588,0.835733295,0.85194375,0.71322365,0.46891519,0.587883279,0.664581336,0.467242826,0.463983643,0.623918806,0.721224482,0.469326573,56.47725154,18.44545998,22.20385008,7.077166524,5/7/15,85,152.94,19.013
209,NYH2,1,6,3,94,195,15.9,92.01622601,7/17/15,0.889323034,0.864005239,0.876508219,0.483838216,0.81132525,0.826240142,0.819163744,0.630591971,0.455800999,0.556443662,0.600759806,0.053265987,0.458856971,0.580003835,0.645052935,0.04518694,17.07060733,13.70644883,15.19540974,2.874754123,0.891663567,0.868191329,0.901581961,-0.527311744,0.843987149,0.836148747,0.844157308,0.768613139,0.434075015,0.510682573,0.539907296,-0.006221018,0.426020919,0.521346946,0.554542826,-0.005127413,17.46101027,14.17350863,19.32147779,0.309490356,5/7/15,71,120.26,15.563
209,NYH2,2,7,9,67,189,15.4,145.075157,7/17/15,0.897189922,0.865125872,0.887506597,0.427731527,0.82022062,0.809660501,0.815959813,0.60198083,0.436426778,0.561955775,0.633085166,0.105437978,0.434336014,0.591565139,0.693468327,0.089932331,18.45334587,13.82864079,16.77882026,2.494863156,0.914355608,0.866570485,0.922894584,0.379903722,0.857722553,0.810301895,0.836518723,0.618471444,0.413616726,0.528041797,0.605187953,0.087179388,0.401346747,0.548480668,0.650010832,0.071812084,22.35237538,13.98918735,24.93851519,2.225305601,5/7/15,71,116.83,15.737
210,NYH2,1,1,1,69,178,NA,NA,7/21/15,0.771376341,0.827616166,0.802351457,0.676236295,0.696553557,0.75714174,0.7366373,0.671373784,0.301744672,0.488219603,0.50750781,0.204764483,0.288206531,0.499506345,0.529333379,0.184091127,7.748001002,10.60201602,9.118971633,5.177344669,0.645710123,0.788219301,0.659645889,0.713020712,0.593666598,0.701661242,0.567391378,0.687165278,0.178614929,0.377747599,0.289714469,0.211794705,0.162191169,0.369985198,0.275746497,0.186748187,4.645094958,8.443731211,4.876232821,5.96914406,5/7/15,75,27.553,12.7
210,NYH2,2,2,6,49,113,12.7,27.5531071,7/19/15,0.843907425,0.833779271,0.83729276,0.565533119,0.726580478,0.765968283,0.76407166,0.629042549,0.385503375,0.470710939,0.549617031,0.296188752,0.380558444,0.476629249,0.581990785,0.273969268,11.81290924,11.03219368,11.292016,3.60334283,0.809458086,0.795698004,0.788310596,0.565577563,0.699897128,0.715304131,0.709769011,0.629078642,0.319377177,0.350078152,0.40354454,0.296206555,0.303810461,0.337673799,0.395156205,0.273798326,9.496378219,8.789429559,8.447804025,3.603813781,5/7/15,73,27.553,12.7
211,NYH2,2,2,6,69,253,19.5,153.2884868,7/31/15,0.879785383,0.881182841,0.877552178,0.771836384,0.785415009,0.810241394,0.798691799,0.712713689,0.408249144,0.584151708,0.63382807,0.337805229,0.405340366,0.626594499,0.697675723,0.324938481,15.63691198,15.83258553,15.33348777,7.765639466,0.878343948,0.887187669,0.901119368,0.781838529,0.796510567,0.809612779,0.801084464,0.715460679,0.356198699,0.545525465,0.598868814,0.340808896,0.339869747,0.577162322,0.645934847,0.326087937,15.4397904,16.72855847,19.22640792,8.167521605,5/7/15,85,156.35,19.737
211,NYH2,1,4,2,69,248,19.8,162.8421243,7/31/15,0.909152334,0.875714355,0.885015568,0.710259637,0.812118556,0.801727574,0.803821489,0.671979093,0.428969855,0.62173502,0.670419375,0.300719586,0.427075741,0.681809528,0.751602598,0.284740002,21.01487499,15.09196301,16.39365892,5.902731749,0.924302789,0.879983303,0.910807372,0.710154892,0.846615347,0.806533937,0.819955029,0.672111514,0.398741264,0.618214422,0.67615867,0.300688455,0.382834639,0.677950473,0.755033263,0.284474933,25.42105263,15.6643479,21.42337786,5.900237206,5/7/15,85,159.78,19.563
212,NYH2,1,10,5,83,230,18.8,164.0183127,7/29/15,0.913427629,0.882384212,0.8879318,0.745564132,0.810131546,0.808569017,0.803961638,0.650493261,0.448960391,0.625172535,0.670823198,0.167386597,0.450141365,0.677677992,0.746287898,0.150068192,22.10205886,16.0045199,16.84627577,6.860526952,0.93697708,0.885730506,0.913029337,0.926144441,0.838343444,0.809967723,0.811851721,0.692934208,0.426932721,0.610826679,0.659212043,0.175601858,0.416119549,0.65886154,0.723674412,0.15465649,30.73448627,16.50248407,21.99626013,26.07988423,5/7/15,83,162.54,19.463
212,NYH2,2,3,7,58,222,20.3,157.6344924,7/31/15,0.92882407,0.887626495,0.888299731,0.700472351,0.823693216,0.829205742,0.825892602,0.678333406,0.468714138,0.59470967,0.672842387,0.426937317,0.474806546,0.633007189,0.746326766,0.424801744,27.09938713,16.79778965,16.90505978,5.677179907,0.964330111,0.898840732,0.914101397,0.700472351,0.859986179,0.840118924,0.85012322,0.678378321,0.463487337,0.573430959,0.670111298,0.426937317,0.459991026,0.604932214,0.732643425,0.424528625,55.06970115,18.77080346,22.28326584,5.677179907,5/7/15,85,159.11,19.637
213,NYH2,2,10,10,59,218,16.4,115.2159632,7/26/15,0.933334807,0.877398307,0.89260746,0.541881908,0.833272453,0.806334269,0.812649459,0.628488755,0.461764257,0.565568531,0.655632301,0.280514466,0.46296727,0.594856694,0.721566388,0.254863814,29.0006631,15.31298843,17.62326751,3.365686565,0.980612247,0.885104344,0.924227581,0.541881908,0.87790937,0.807431717,0.834553593,0.628966073,0.458442797,0.526351041,0.646965904,0.280514466,0.45018835,0.545064486,0.700739697,0.254175093,102.1579041,16.40709844,25.3948284,3.365686565,5/7/15,80,141.88,16.587
213,NYH2,1,2,1,93,230,16.6,171.9717869,7/26/15,0.933264713,0.878843804,0.88835399,0.56829437,0.837869172,0.814102266,0.820131171,0.579041199,0.522967931,0.669773379,0.677971286,0.102681041,0.542332098,0.742847628,0.755981867,0.089797349,28.96915267,15.50761632,16.91376154,3.632786465,0.955142635,0.885522163,0.909531051,0.570834087,0.863254298,0.820131415,0.837159608,0.558936354,0.522702159,0.669048758,0.672558096,0.072240929,0.532350651,0.741930554,0.741390243,0.061465651,43.58576598,16.47063064,21.1070325,3.660202361,5/7/15,80,145.31,16.413
214,NYH2,2,4,7,77,195,20.7,111.7926028,8/2/15,0.733293214,0.851051124,0.811785088,0.763289797,0.660283754,0.781282788,0.754449747,0.660063402,0.320490253,0.516484372,0.554320043,0.164021157,0.310997305,0.532915107,0.585689295,0.14714588,6.498871809,12.42742593,9.626150628,7.449149946,0.624503416,0.830700254,0.748575519,0.99746365,0.530698569,0.761014685,0.675332588,0.71910847,0.211693413,0.439288831,0.428669222,0.161145818,0.197546503,0.438601728,0.428676198,0.142015693,4.326280152,10.81336678,6.954674874,787.5346535,5/7/15,87,132.29,20.087
214,NYH2,1,3,2,71,225,19.3,156.2163332,7/30/15,0.930051563,0.876776355,0.892673304,0.691664285,0.831923161,0.788264274,0.804682149,0.613675356,0.447484545,0.630019808,0.684717456,0.191598399,0.446504923,0.684678703,0.764490767,0.172832838,27.59249029,15.23065124,17.63469279,5.486436391,0.977656354,0.883139548,0.918655217,0.699268326,0.878093596,0.790667993,0.818523935,0.62901464,0.430564762,0.621744892,0.686568436,0.18383934,0.419451018,0.673589786,0.759023346,0.161839361,88.51090758,16.11442985,23.5867028,5.650446801,5/7/15,84,135.72,19.913
215,NYH2,1,7,4,80,240,18.9,186.8529896,7/27/15,0.942403884,0.888465644,0.899863699,0.74187216,0.847937081,0.811549115,0.814320699,0.626188312,0.481920877,0.647993261,0.692344425,0.17651146,0.487548604,0.707616501,0.775186511,0.159031519,33.72456395,16.93169444,18.97277699,6.74809877,0.992496664,0.896546763,0.930224085,0.911357603,0.892952902,0.816869231,0.829631187,0.641510201,0.481172918,0.649239364,0.702591124,0.189485108,0.478195819,0.70983977,0.778684479,0.167590323,265.5481226,18.33240616,27.66318564,21.56256673,5/7/15,81,179.08,18.863
215,NYH2,2,5,8,74,220,19,167.8751164,7/27/15,0.923717385,0.876328695,0.888333629,0.71826632,0.824197634,0.799757523,0.811956677,0.623060866,0.467585679,0.633476447,0.674176937,0.16344552,0.472181873,0.688421546,0.746835405,0.14590115,25.2182938,15.17190012,16.91049519,6.09890276,0.964627731,0.878706493,0.909965678,0.836983654,0.858829621,0.800730552,0.824174149,0.632588275,0.469230208,0.625870066,0.664699442,0.15976913,0.463537512,0.677621,0.722674498,0.138551842,55.54146833,15.48892877,21.21375099,11.26870835,5/7/15,81,175.65,19.037
216,NYH2,2,3,7,64,201,15.7,99.33005574,7/27/15,0.914637177,0.877771835,0.884382731,0.56528748,0.804332515,0.80315529,0.797793852,0.632217405,0.420385845,0.579310981,0.644560071,0.314632505,0.416219959,0.614910524,0.708946276,0.291268342,22.42940332,15.36284077,16.29845399,3.600741656,0.947998938,0.884681065,0.908583132,0.56528748,0.832329304,0.80610326,0.802745353,0.632208439,0.388459897,0.553032937,0.614880305,0.314632505,0.372076502,0.580626472,0.662047827,0.290985179,37.46075328,16.34320564,20.8778006,3.600741656,5/7/15,81,99.33,15.7
217,NYH2,1,7,4,85,206,15.5,110.2334693,7/22/15,0.924555408,0.872008294,0.88358646,0.421351816,0.805638779,0.800524633,0.801928577,0.562665028,0.471164045,0.607749764,0.640151059,0.079853778,0.477903086,0.651071806,0.700191766,0.068548902,25.50952115,14.62601247,16.18013207,2.456331594,0.956700626,0.879662283,0.909592548,0.209185107,0.834937762,0.806021149,0.816569559,0.495815839,0.470564085,0.595309626,0.619245769,0.028417502,0.466093129,0.633706201,0.662318815,0.023400223,45.19004392,15.61989319,21.12207011,1.529036841,5/7/15,76,110.23,15.5
218,NYH2,1,2,1,82,213,15.6,126.0857113,7/26/15,0.927758532,0.872118878,0.886314619,0.401325859,0.819614389,0.798829771,0.798180057,0.577737688,0.460092966,0.601262652,0.653844176,0.08377729,0.463523263,0.644840402,0.721859953,0.07147093,26.68493031,14.63952496,16.59241152,2.34071553,0.960201034,0.8785884,0.912661573,0.241125201,0.847952111,0.801506805,0.810558559,0.559273445,0.44670515,0.582301359,0.634681933,0.039909729,0.440930489,0.620102419,0.688096028,0.032705422,49.2525621,15.47289055,21.89942768,1.63548085,5/7/15,80,126.09,15.6
219,NYH2,1,7,4,92,218,15.8,77.06664022,7/21/15,0.9316439,0.876094811,0.899126732,0.461587203,0.826416305,0.804695988,0.819884433,0.613828059,0.527492928,0.656778624,0.674300549,0.068818443,0.548033923,0.720461489,0.747953055,0.058600736,28.25854478,15.14137408,18.82685843,2.714621963,0.951650044,0.881128174,0.937499904,0.027090031,0.84755561,0.809828898,0.840285606,0.569446439,0.53101423,0.654579147,0.679420019,0.001612845,0.54090098,0.716636305,0.741986254,0.001315128,40.36508451,15.82484463,30.99995103,1.055688669,5/7/15,75,77.067,15.8
220,NYH2,1,4,2,67,233,15.9,183.1476806,7/27/15,0.919804189,0.881909834,0.891878349,0.61770135,0.819861244,0.804567586,0.807781476,0.624572648,0.427891516,0.616082221,0.666737531,0.300980961,0.424310898,0.665996787,0.74025493,0.282861305,23.93895848,15.93621131,17.49768278,4.231512069,0.952155587,0.887635184,0.921748991,0.617722251,0.860356184,0.807804155,0.823489127,0.624833533,0.397337083,0.606269213,0.659781449,0.300988519,0.381131968,0.653108005,0.722700909,0.282503948,40.8021637,16.79916587,24.55877581,4.231798096,5/7/15,81,183.15,15.9
221,NYH2,1,4,2,53,176,16.2,108.4386774,7/25/15,0.919239124,0.868972519,0.882606507,0.464707018,0.790863402,0.778589071,0.793970762,0.572483759,0.446893279,0.534591977,0.61900325,0.23940803,0.448033829,0.552578272,0.669034212,0.213174893,23.76446628,14.26397349,16.0367194,2.736271664,0.947458916,0.869966399,0.918204513,0.464766095,0.806292083,0.760194683,0.791873327,0.572487896,0.425428111,0.47685075,0.584095415,0.239427024,0.413404186,0.479602036,0.602568328,0.213200654,37.06544953,14.38063993,23.45122675,2.736684059,5/7/15,79,108.44,16.2
222,NYH2,1,6,3,79,226,16.1,83.85339448,7/24/15,0.933831145,0.883567549,0.90095668,0.447153238,0.837832723,0.811322987,0.815445206,0.599275739,0.480948554,0.617564954,0.68385987,0.089334063,0.487209923,0.665910964,0.764555927,0.076362121,29.22570068,16.17734173,19.19318406,2.617638988,0.972807734,0.891576094,0.935149773,0.318396307,0.875906466,0.816668482,0.833856538,0.595540533,0.476897366,0.607128838,0.688549799,0.048790586,0.472320284,0.652194392,0.761235404,0.040088326,72.55032372,17.44611646,29.84029287,1.934256402,5/7/15,78,83.853,16.1
223,NYH2,1,2,1,87,195,16,129.0230261,7/20/15,0.927740451,0.883310687,0.901823224,0.457470226,0.823025399,0.805292,0.817408094,0.602811866,0.501514074,0.623045082,0.664220865,0.064624186,0.514401433,0.674704702,0.735143584,0.055006721,26.67800298,16.13953023,19.37141649,2.686433619,0.953123019,0.89300902,0.949459012,-0.130166678,0.852672427,0.810967397,0.837871238,0.474573607,0.508238755,0.616591074,0.670425006,-0.006180463,0.510719199,0.666614601,0.728888281,-0.005019,41.66486357,17.69316468,38.57184228,0.769650476,5/7/15,74,117.46,15.563
223,NYH2,2,10,10,65,198,15.3,102.4746238,7/20/15,0.929056094,0.887509409,0.904470372,0.429805227,0.841175621,0.811848824,0.82506297,0.59405779,0.460016355,0.588032192,0.652435944,0.146859469,0.459627747,0.624715951,0.716044955,0.126723425,27.19128695,16.77926481,19.93591311,2.507573368,0.967085408,0.899019455,0.957044329,0.427282825,0.890866112,0.81717347,0.853707058,0.595914783,0.451459467,0.570081668,0.640734877,0.145375874,0.439634793,0.601063029,0.684306769,0.124096736,59.76332288,18.80579534,45.55962661,2.492125061,5/7/15,74,114.04,15.737
224,NYH2,1,6,3,77,202,15.6,157.1631754,7/20/15,0.929149113,0.886321062,0.90196261,0.452286096,0.834892342,0.814698763,0.824174746,0.609911124,0.470822676,0.615252453,0.654582692,0.090562564,0.474295873,0.66183484,0.71992029,0.077377967,27.22829872,16.59340854,19.40037986,2.651541405,0.968107621,0.894964246,0.948311408,0.347394705,0.875736775,0.821676226,0.845181743,0.618443081,0.465487722,0.60054035,0.637073892,0.053859872,0.457702523,0.641821619,0.681969225,0.044235855,61.71090684,18.04113521,37.69325781,2.064639553,5/7/15,74,162.33,15.563
224,NYH2,2,9,10,79,177,15.7,164.0719671,7/18/15,0.91542353,0.892635982,0.902069456,0.513452867,0.823244254,0.824192092,0.822810621,0.619223953,0.460203735,0.587277686,0.646298142,0.098601502,0.462888962,0.622292822,0.708785967,0.084722792,22.64723893,17.62821484,19.42263759,3.110598677,0.935684255,0.904695014,0.959819507,0.431558473,0.854673282,0.828805422,0.848558902,0.663394308,0.439272559,0.557840726,0.632864846,0.060059171,0.427380251,0.584372797,0.676691942,0.049463935,30.09658428,19.98526092,48.77539719,2.518391788,5/7/15,72,158.9,15.737
225,NYH2,1,9,5,48,185,15.9,127.4070822,7/20/15,0.901247986,0.878520237,0.880893333,0.514096129,0.792726849,0.804606507,0.800334446,0.632762438,0.448310183,0.543029769,0.613821838,0.29209361,0.451150849,0.565426986,0.664344722,0.265417528,19.25275144,15.46364753,15.79167128,3.116040472,0.907799676,0.880302434,0.907193099,0.514099988,0.811754121,0.795835786,0.802597779,0.632733269,0.417971516,0.482622708,0.555868415,0.29209534,0.406921577,0.490487046,0.578795455,0.265432779,20.69189786,15.70877748,20.55012165,3.116073161,5/7/15,74,131.58,16.213
225,NYH2,2,9,10,85,178,16.7,132.3296094,7/21/15,0.896614668,0.88695705,0.885119888,0.587328873,0.792210441,0.809684279,0.803384506,0.619909058,0.442002257,0.56614301,0.603365572,0.089058575,0.441547648,0.593294639,0.647742872,0.076934287,18.34510394,16.69239033,16.40945376,3.846474274,0.9040209,0.895588955,0.924520671,0.598064392,0.814477422,0.807942102,0.806400963,0.677879677,0.420253999,0.516796911,0.532102169,0.038025495,0.40770837,0.530636589,0.53931936,0.031712487,19.83786999,18.15506167,25.49732099,3.975921419,5/7/15,75,128.16,16.387
226,NYH2,1,8,4,61,191,15.5,148.4595918,7/22/15,0.926638813,0.885573042,0.89065575,0.477479109,0.815952223,0.816651767,0.813998574,0.630682256,0.455409205,0.571182595,0.625159623,0.277337574,0.457129845,0.601645829,0.678047254,0.246648668,26.26237238,16.47839877,17.29085659,2.827598158,0.961688196,0.893654081,0.930103663,0.477479109,0.854016543,0.819134139,0.829363167,0.630682256,0.443905274,0.529087123,0.584565904,0.277337574,0.432787235,0.547742416,0.613201941,0.246434171,51.20323284,17.80655143,27.61380265,2.827598158,5/7/15,76,169.84,15.563
226,NYH2,2,7,9,66,197,15.8,187.7945716,7/21/15,0.92427945,0.885298376,0.899764865,0.457659427,0.829988309,0.803098843,0.809423897,0.589065261,0.440764683,0.59900491,0.653838842,0.156511889,0.437232717,0.641686395,0.721135626,0.136495719,25.41290916,16.43654471,18.95308323,2.687719671,0.965963713,0.895300084,0.942144889,0.454187415,0.874029522,0.805096498,0.828025845,0.59466585,0.421011546,0.583889588,0.640594727,0.154514471,0.405624687,0.622303497,0.69322303,0.132958273,57.76081651,18.10221213,33.56911515,2.664261427,5/7/15,75,166.41,15.737
227,NYH2,2,9,10,93,212,NA,NA,7/25/15,0.916801139,0.868743113,0.872200246,0.549259993,0.809897028,0.80038708,0.800101706,0.597987542,0.485424889,0.612225896,0.622360244,0.078225371,0.494015793,0.656489062,0.673111919,0.067274318,23.03879074,14.23729575,14.64948238,3.437147734,0.933081284,0.872754763,0.883160072,0.49473391,0.829853935,0.803444144,0.807942179,0.548430146,0.469867904,0.594521981,0.575345064,0.031099962,0.465461294,0.632098125,0.600522117,0.025842498,28.88700487,14.7176806,16.11743603,2.958310364,5/7/15,79,NA,NA
228,NYH2,1,8,4,48,249,18.1,56.00571426,8/1/15,0.92643251,0.896818378,0.897182033,0.536943623,0.804793,0.812930978,0.80858821,0.646272805,0.508758106,0.634084166,0.707744733,0.340924673,0.527373087,0.69041711,0.802496586,0.313266444,26.18592123,18.3832968,18.45185325,3.319128506,0.945775018,0.910295289,0.925011206,0.536943623,0.823285577,0.8214883,0.823312938,0.646272805,0.504380272,0.634042623,0.717454281,0.340924673,0.515298213,0.690339929,0.810585684,0.313054722,35.88336866,21.29537313,25.67065175,3.319128506,5/7/15,86,78.533,18.613
228,NYH2,2,3,7,61,238,19.3,97.63520826,8/3/15,0.907863269,0.885808988,0.884838125,0.573603186,0.784776201,0.803193388,0.79599452,0.614583966,0.455801559,0.624058218,0.680820099,0.359579221,0.462042699,0.678873588,0.763716954,0.341231551,20.70686952,16.51451333,16.36685853,3.690466568,0.918607769,0.895609649,0.908529216,0.573603186,0.80139938,0.809711622,0.80471214,0.614557204,0.435061886,0.620983727,0.678029879,0.359579221,0.431245875,0.674692089,0.754905061,0.341236142,23.57236978,18.15885887,20.86490499,3.690466568,5/7/15,88,75.108,18.787
229,NYH2,2,6,8,53,184,15.9,140.6786532,7/18/15,0.911859443,0.849918365,0.883221689,0.390244203,0.790777646,0.743849071,0.775103993,0.576002021,0.471677655,0.56211134,0.646999494,0.211449054,0.478547742,0.594633329,0.714851252,0.183462795,21.69102968,12.32608083,16.12646791,2.280001615,0.923223998,0.842736603,0.90449743,0.390244203,0.8087049,0.727174371,0.772357877,0.575936064,0.453196744,0.525733581,0.622452007,0.211449054,0.447878503,0.547532688,0.674339918,0.183434495,25.04980652,11.71751749,19.94184485,2.280001615,5/7/15,72,136.92,15.887
